strike,expiration,tau,bid,ask,mid_price,implied_vol,volume,openInterest,S0,r
655.0,2026-04-10,0.03285420944558522,0.02,0.05,0.035,0.3086006640625,92.0,930,562.5800170898438,0.03607000112533569
510.0,2026-04-17,0.05201916495550993,55.29,59.0,57.144999999999996,0.4823049816894531,101.0,634,562.5800170898438,0.03607000112533569
520.0,2026-04-17,0.05201916495550993,46.68,50.24,48.46,0.45404598693847653,112.0,728,562.5800170898438,0.03607000112533569
525.0,2026-04-17,0.05201916495550993,42.22,46.0,44.11,0.4407404559326171,107.0,214,562.5800170898438,0.03607000112533569
530.0,2026-04-17,0.05201916495550993,37.97,42.0,39.985,0.43100544586181644,65.0,266,562.5800170898438,0.03607000112533569
540.0,2026-04-17,0.05201916495550993,30.31,34.0,32.155,0.40396714202880857,61.0,1040,562.5800170898438,0.03607000112533569
550.0,2026-04-17,0.05201916495550993,23.36,26.49,24.924999999999997,0.37662366546630854,209.0,999,562.5800170898438,0.03607000112533569
555.0,2026-04-17,0.05201916495550993,20.06,22.6,21.33,0.35584140258789054,331.0,174,562.5800170898438,0.03607000112533569
560.0,2026-04-17,0.05201916495550993,17.85,18.16,18.005000000000003,0.32129584960937496,1735.0,775,562.5800170898438,0.03607000112533569
565.0,2026-04-17,0.05201916495550993,15.0,15.28,15.14,0.3126899786376953,3891.0,194,562.5800170898438,0.03607000112533569
569.0,2026-04-17,0.05201916495550993,12.92,13.15,13.035,0.30585410949707037,3902.0,116,562.5800170898438,0.03607000112533569
570.0,2026-04-17,0.05201916495550993,12.33,12.64,12.485,0.30408410766601557,3920.0,1037,562.5800170898438,0.03607000112533569
573.0,2026-04-17,0.05201916495550993,10.95,11.17,11.059999999999999,0.29874358489990227,57.0,106,562.5800170898438,0.03607000112533569
574.0,2026-04-17,0.05201916495550993,10.4,10.7,10.55,0.29694306579589835,153.0,139,562.5800170898438,0.03607000112533569
575.0,2026-04-17,0.05201916495550993,10.0,10.16,10.08,0.2935251312255859,3293.0,2876,562.5800170898438,0.03607000112533569
576.0,2026-04-17,0.05201916495550993,9.58,9.79,9.684999999999999,0.29328099304199207,210.0,992,562.5800170898438,0.03607000112533569
577.0,2026-04-17,0.05201916495550993,9.06,9.36,9.21,0.2916330603027343,1024.0,290,562.5800170898438,0.03607000112533569
578.0,2026-04-17,0.05201916495550993,8.64,8.93,8.785,0.289771506652832,278.0,223,562.5800170898438,0.03607000112533569
579.0,2026-04-17,0.05201916495550993,8.31,8.51,8.41,0.2878794357299803,333.0,217,562.5800170898438,0.03607000112533569
580.0,2026-04-17,0.05201916495550993,7.83,8.11,7.97,0.2861704684448242,7407.0,9133,562.5800170898438,0.03607000112533569
581.0,2026-04-17,0.05201916495550993,7.5,7.72,7.609999999999999,0.28446150115966784,1159.0,1529,562.5800170898438,0.03607000112533569
582.0,2026-04-17,0.05201916495550993,7.06,7.33,7.195,0.28247787841796873,585.0,540,562.5800170898438,0.03607000112533569
583.0,2026-04-17,0.05201916495550993,6.69,6.96,6.825,0.280707876586914,294.0,1118,562.5800170898438,0.03607000112533569
584.0,2026-04-17,0.05201916495550993,6.33,6.6,6.465,0.27893787475585935,280.0,738,562.5800170898438,0.03607000112533569
585.0,2026-04-17,0.05201916495550993,5.99,6.25,6.12,0.2771068383789062,1645.0,4976,562.5800170898438,0.03607000112533569
586.0,2026-04-17,0.05201916495550993,5.7,5.92,5.8100000000000005,0.27545890563964837,341.0,2120,562.5800170898438,0.03607000112533569
587.0,2026-04-17,0.05201916495550993,5.33,5.59,5.46,0.2735668347167969,269.0,427,562.5800170898438,0.03607000112533569
588.0,2026-04-17,0.05201916495550993,5.01,5.27,5.14,0.2716747637939453,311.0,837,562.5800170898438,0.03607000112533569
589.0,2026-04-17,0.05201916495550993,4.71,4.96,4.835,0.26972165832519535,546.0,671,562.5800170898438,0.03607000112533569
590.0,2026-04-17,0.05201916495550993,4.51,4.67,4.59,0.268012691040039,7514.0,5285,562.5800170898438,0.03607000112533569
591.0,2026-04-17,0.05201916495550993,4.14,4.35,4.244999999999999,0.26520510192871094,473.0,2324,562.5800170898438,0.03607000112533569
592.0,2026-04-17,0.05201916495550993,3.87,4.11,3.99,0.2642285491943359,342.0,9671,562.5800170898438,0.03607000112533569
593.0,2026-04-17,0.05201916495550993,3.61,3.84,3.7249999999999996,0.26215337463378907,1078.0,1329,562.5800170898438,0.03607000112533569
594.0,2026-04-17,0.05201916495550993,3.36,3.58,3.4699999999999998,0.2600171655273438,405.0,886,562.5800170898438,0.03607000112533569
595.0,2026-04-17,0.05201916495550993,3.13,3.35,3.24,0.25843026733398444,2747.0,4284,562.5800170898438,0.03607000112533569
596.0,2026-04-17,0.05201916495550993,2.9,3.12,3.01,0.25659923095703124,463.0,702,562.5800170898438,0.03607000112533569
597.0,2026-04-17,0.05201916495550993,2.7,2.9,2.8,0.2547071600341797,334.0,834,562.5800170898438,0.03607000112533569
598.0,2026-04-17,0.05201916495550993,2.49,2.7,2.595,0.25312026184082037,650.0,1346,562.5800170898438,0.03607000112533569
599.0,2026-04-17,0.05201916495550993,2.35,2.5,2.425,0.2512281909179687,330.0,749,562.5800170898438,0.03607000112533569
600.0,2026-04-17,0.05201916495550993,2.17,2.31,2.24,0.24927508544921873,15925.0,33547,562.5800170898438,0.03607000112533569
601.0,2026-04-17,0.05201916495550993,1.95,2.13,2.04,0.24738301452636718,645.0,3157,562.5800170898438,0.03607000112533569
602.0,2026-04-17,0.05201916495550993,1.78,1.95,1.865,0.245124736328125,1654.0,4397,562.5800170898438,0.03607000112533569
603.0,2026-04-17,0.05201916495550993,1.63,1.79,1.71,0.24323266540527344,516.0,2040,562.5800170898438,0.03607000112533569
604.0,2026-04-17,0.05201916495550993,1.48,1.64,1.56,0.24134059448242187,309.0,3386,562.5800170898438,0.03607000112533569
605.0,2026-04-17,0.05201916495550993,1.35,1.5,1.425,0.2395095581054687,3885.0,11054,562.5800170898438,0.03607000112533569
606.0,2026-04-17,0.05201916495550993,1.22,1.37,1.295,0.237739556274414,393.0,2530,562.5800170898438,0.03607000112533569
607.0,2026-04-17,0.05201916495550993,1.1,1.25,1.175,0.23609162353515623,992.0,2847,562.5800170898438,0.03607000112533569
608.0,2026-04-17,0.05201916495550993,1.03,1.13,1.08,0.23401644897460935,589.0,7328,562.5800170898438,0.03607000112533569
609.0,2026-04-17,0.05201916495550993,0.93,0.96,0.9450000000000001,0.22876747802734376,566.0,2288,562.5800170898438,0.03607000112533569
610.0,2026-04-17,0.05201916495550993,0.8,0.92,0.8600000000000001,0.23011023803710937,5058.0,14360,562.5800170898438,0.03607000112533569
611.0,2026-04-17,0.05201916495550993,0.71,0.84,0.7749999999999999,0.22901161621093752,323.0,1899,562.5800170898438,0.03607000112533569
612.0,2026-04-17,0.05201916495550993,0.63,0.76,0.6950000000000001,0.22754678710937498,569.0,2707,562.5800170898438,0.03607000112533569
613.0,2026-04-17,0.05201916495550993,0.56,0.68,0.6200000000000001,0.22571575073242187,218.0,2676,562.5800170898438,0.03607000112533569
614.0,2026-04-17,0.05201916495550993,0.53,0.61,0.5700000000000001,0.22412885253906245,376.0,1616,562.5800170898438,0.03607000112533569
615.0,2026-04-17,0.05201916495550993,0.49,0.55,0.52,0.22278609252929685,6889.0,21708,562.5800170898438,0.03607000112533569
616.0,2026-04-17,0.05201916495550993,0.38,0.49,0.435,0.2211991943359375,480.0,1901,562.5800170898438,0.03607000112533569
617.0,2026-04-17,0.05201916495550993,0.38,0.44,0.41000000000000003,0.2199785034179687,339.0,1383,562.5800170898438,0.03607000112533569
618.0,2026-04-17,0.05201916495550993,0.33,0.4,0.365,0.2192460888671875,231.0,1458,562.5800170898438,0.03607000112533569
619.0,2026-04-17,0.05201916495550993,0.26,0.36,0.31,0.21826953613281247,198.0,961,562.5800170898438,0.03607000112533569
620.0,2026-04-17,0.05201916495550993,0.29,0.31,0.3,0.215828154296875,4257.0,15260,562.5800170898438,0.03607000112533569
621.0,2026-04-17,0.05201916495550993,0.23,0.29,0.26,0.21631643066406248,298.0,2000,562.5800170898438,0.03607000112533569
622.0,2026-04-17,0.05201916495550993,0.19,0.25,0.22,0.21411918701171873,233.0,1381,562.5800170898438,0.03607000112533569
623.0,2026-04-17,0.05201916495550993,0.18,0.24,0.21,0.21558401611328126,613.0,3064,562.5800170898438,0.03607000112533569
624.0,2026-04-17,0.05201916495550993,0.13,0.22,0.175,0.21558401611328126,176.0,1250,562.5800170898438,0.03607000112533569
625.0,2026-04-17,0.05201916495550993,0.15,0.18,0.16499999999999998,0.21192194335937498,6474.0,19096,562.5800170898438,0.03607000112533569
627.0,2026-04-17,0.05201916495550993,0.12,0.16,0.14,0.213875048828125,167.0,3650,562.5800170898438,0.03607000112533569
628.0,2026-04-17,0.05201916495550993,0.07,0.14,0.10500000000000001,0.2124102197265625,108.0,7553,562.5800170898438,0.03607000112533569
629.0,2026-04-17,0.05201916495550993,0.06,0.14,0.1,0.2153398779296875,90.0,2750,562.5800170898438,0.03607000112533569
630.0,2026-04-17,0.05201916495550993,0.1,0.13,0.115,0.215828154296875,1626.0,36703,562.5800170898438,0.03607000112533569
631.0,2026-04-17,0.05201916495550993,0.08,0.12,0.1,0.215828154296875,353.0,1063,562.5800170898438,0.03607000112533569
632.0,2026-04-17,0.05201916495550993,0.07,0.11,0.09,0.215828154296875,87.0,4637,562.5800170898438,0.03607000112533569
634.0,2026-04-17,0.05201916495550993,0.06,0.1,0.08,0.21826953613281247,157.0,3638,562.5800170898438,0.03607000112533569
635.0,2026-04-17,0.05201916495550993,0.02,0.09,0.055,0.21778125976562498,788.0,14241,562.5800170898438,0.03607000112533569
636.0,2026-04-17,0.05201916495550993,0.02,0.09,0.055,0.22071091796874998,324.0,1699,562.5800170898438,0.03607000112533569
639.0,2026-04-17,0.05201916495550993,0.03,0.08,0.055,0.22461712890624996,54.0,933,562.5800170898438,0.03607000112533569
640.0,2026-04-17,0.05201916495550993,0.01,0.08,0.045,0.22705851074218747,694.0,25730,562.5800170898438,0.03607000112533569
645.0,2026-04-17,0.05201916495550993,0.03,0.07,0.05,0.23535920898437498,149.0,18864,562.5800170898438,0.03607000112533569
650.0,2026-04-17,0.05201916495550993,0.01,0.04,0.025,0.23242955078125,399.0,20257,562.5800170898438,0.03607000112533569
655.0,2026-04-17,0.05201916495550993,0.01,0.05,0.030000000000000002,0.249030947265625,71.0,6867,562.5800170898438,0.03607000112533569
660.0,2026-04-17,0.05201916495550993,0.01,0.03,0.02,0.2461012890625,104.0,12895,562.5800170898438,0.03607000112533569
530.0,2026-04-24,0.07118412046543464,40.62,44.0,42.31,0.4105283557128906,133.0,146,562.5800170898438,0.03607000112533569
575.0,2026-04-24,0.07118412046543464,12.17,12.34,12.254999999999999,0.28955788574218744,107.0,109,562.5800170898438,0.03607000112533569
580.0,2026-04-24,0.07118412046543464,10.0,10.07,10.035,0.2809520147705078,566.0,6425,562.5800170898438,0.03607000112533569
581.0,2026-04-24,0.07118412046543464,9.48,9.73,9.605,0.280707876586914,125.0,113,562.5800170898438,0.03607000112533569
585.0,2026-04-24,0.07118412046543464,7.91,8.11,8.01,0.2735058001708984,250.0,412,562.5800170898438,0.03607000112533569
588.0,2026-04-24,0.07118412046543464,6.73,7.02,6.875,0.26843993286132806,84.0,165,562.5800170898438,0.03607000112533569
589.0,2026-04-24,0.07118412046543464,6.44,6.68,6.5600000000000005,0.2667920001220704,51.0,318,562.5800170898438,0.03607000112533569
590.0,2026-04-24,0.07118412046543464,6.17,6.35,6.26,0.2651745846557617,564.0,1599,562.5800170898438,0.03607000112533569
591.0,2026-04-24,0.07118412046543464,5.81,6.02,5.914999999999999,0.26334354827880857,95.0,128,562.5800170898438,0.03607000112533569
592.0,2026-04-24,0.07118412046543464,5.49,5.7,5.595000000000001,0.2615125119018554,84.0,117,562.5800170898438,0.03607000112533569
593.0,2026-04-24,0.07118412046543464,5.19,5.39,5.29,0.25965095825195317,109.0,220,562.5800170898438,0.03607000112533569
594.0,2026-04-24,0.07118412046543464,4.89,5.1,4.994999999999999,0.2580335427856446,78.0,226,562.5800170898438,0.03607000112533569
595.0,2026-04-24,0.07118412046543464,4.66,4.83,4.745,0.2566297482299804,439.0,590,562.5800170898438,0.03607000112533569
596.0,2026-04-24,0.07118412046543464,4.4,4.55,4.475,0.25476819458007816,174.0,170,562.5800170898438,0.03607000112533569
597.0,2026-04-24,0.07118412046543464,4.04,4.28,4.16,0.252937158203125,82.0,154,562.5800170898438,0.03607000112533569
599.0,2026-04-24,0.07118412046543464,3.54,3.79,3.665,0.24970232727050778,107.0,262,562.5800170898438,0.03607000112533569
600.0,2026-04-24,0.07118412046543464,3.4,3.56,3.48,0.24811542907714845,952.0,902,562.5800170898438,0.03607000112533569
601.0,2026-04-24,0.07118412046543464,3.14,3.33,3.2350000000000003,0.2462843927001953,85.0,310,562.5800170898438,0.03607000112533569
603.0,2026-04-24,0.07118412046543464,2.72,2.91,2.8150000000000004,0.242896975402832,60.0,136,562.5800170898438,0.03607000112533569
604.0,2026-04-24,0.07118412046543464,2.53,2.72,2.625,0.2414016290283203,81.0,170,562.5800170898438,0.03607000112533569
605.0,2026-04-24,0.07118412046543464,2.35,2.53,2.44,0.23963162719726558,396.0,1310,562.5800170898438,0.03607000112533569
606.0,2026-04-24,0.07118412046543464,2.17,2.35,2.26,0.23786162536621092,110.0,408,562.5800170898438,0.03607000112533569
607.5,2026-04-24,0.07118412046543464,1.94,2.1,2.02,0.23535920898437498,141.0,482,562.5800170898438,0.03607000112533569
608.0,2026-04-24,0.07118412046543464,1.86,2.02,1.94,0.23450472534179687,201.0,159,562.5800170898438,0.03607000112533569
609.0,2026-04-24,0.07118412046543464,1.71,1.87,1.79,0.2329178271484375,142.0,399,562.5800170898438,0.03607000112533569
610.0,2026-04-24,0.07118412046543464,1.57,1.73,1.65,0.23139196350097657,635.0,1662,562.5800170898438,0.03607000112533569
612.0,2026-04-24,0.07118412046543464,1.37,1.46,1.415,0.22791299438476562,211.0,233,562.5800170898438,0.03607000112533569
613.0,2026-04-24,0.07118412046543464,1.22,1.34,1.28,0.22620402709960938,65.0,309,562.5800170898438,0.03607000112533569
614.0,2026-04-24,0.07118412046543464,1.12,1.23,1.175,0.22473919799804684,121.0,323,562.5800170898438,0.03607000112533569
615.0,2026-04-24,0.07118412046543464,1.02,1.14,1.08,0.22382367980957027,394.0,859,562.5800170898438,0.03607000112533569
616.0,2026-04-24,0.07118412046543464,0.93,1.03,0.98,0.22168747070312497,170.0,746,562.5800170898438,0.03607000112533569
617.0,2026-04-24,0.07118412046543464,0.85,0.94,0.895,0.22022264160156246,59.0,459,562.5800170898438,0.03607000112533569
617.5,2026-04-24,0.07118412046543464,0.8,0.91,0.855,0.220161607055664,113.0,317,562.5800170898438,0.03607000112533569
618.0,2026-04-24,0.07118412046543464,0.73,0.87,0.8,0.21949022705078125,402.0,569,562.5800170898438,0.03607000112533569
619.0,2026-04-24,0.07118412046543464,0.68,0.79,0.7350000000000001,0.2179643634033203,419.0,570,562.5800170898438,0.03607000112533569
620.0,2026-04-24,0.07118412046543464,0.67,0.72,0.6950000000000001,0.2166826379394531,396.0,2859,562.5800170898438,0.03607000112533569
621.0,2026-04-24,0.07118412046543464,0.57,0.66,0.615,0.2157060852050781,56.0,162,562.5800170898438,0.03607000112533569
622.0,2026-04-24,0.07118412046543464,0.51,0.59,0.55,0.213875048828125,143.0,278,562.5800170898438,0.03607000112533569
624.0,2026-04-24,0.07118412046543464,0.41,0.5,0.45499999999999996,0.21265435791015624,51.0,1204,562.5800170898438,0.03607000112533569
625.0,2026-04-24,0.07118412046543464,0.38,0.44,0.41000000000000003,0.2104571142578125,308.0,1174,562.5800170898438,0.03607000112533569
626.0,2026-04-24,0.07118412046543464,0.3,0.41,0.355,0.2104571142578125,59.0,573,562.5800170898438,0.03607000112533569
627.0,2026-04-24,0.07118412046543464,0.3,0.38,0.33999999999999997,0.21021297607421874,74.0,208,562.5800170898438,0.03607000112533569
629.0,2026-04-24,0.07118412046543464,0.21,0.31,0.26,0.2082598706054687,80.0,198,562.5800170898438,0.03607000112533569
630.0,2026-04-24,0.07118412046543464,0.23,0.28,0.255,0.20728331787109372,784.0,2697,562.5800170898438,0.03607000112533569
635.0,2026-04-24,0.07118412046543464,0.13,0.19,0.16,0.20703917968749996,127.0,2035,562.5800170898438,0.03607000112533569
640.0,2026-04-24,0.07118412046543464,0.1,0.11,0.10500000000000001,0.20313296874999998,565.0,2364,562.5800170898438,0.03607000112533569
645.0,2026-04-24,0.07118412046543464,0.05,0.11,0.08,0.213875048828125,140.0,1408,562.5800170898438,0.03607000112533569
575.0,2026-04-30,0.08761122518822724,13.9,14.14,14.02,0.2892527130126953,823.0,363,562.5800170898438,0.03607000112533569
577.0,2026-04-30,0.08761122518822724,12.87,13.17,13.02,0.2859568475341796,1311.0,154,562.5800170898438,0.03607000112533569
580.0,2026-04-30,0.08761122518822724,11.5,11.78,11.64,0.2809520147705078,306.0,267,562.5800170898438,0.03607000112533569
585.0,2026-04-30,0.08761122518822724,9.35,9.65,9.5,0.2727733856201171,285.0,519,562.5800170898438,0.03607000112533569
586.0,2026-04-30,0.08761122518822724,8.98,9.26,9.120000000000001,0.2712475219726562,96.0,136,562.5800170898438,0.03607000112533569
589.0,2026-04-30,0.08761122518822724,7.86,8.12,7.99,0.2663342410278321,57.0,268,562.5800170898438,0.03607000112533569
590.0,2026-04-30,0.08761122518822724,7.6,7.75,7.675,0.26453372192382807,1361.0,595,562.5800170898438,0.03607000112533569
595.0,2026-04-30,0.08761122518822724,5.89,6.08,5.984999999999999,0.25623302368164064,623.0,1499,562.5800170898438,0.03607000112533569
597.0,2026-04-30,0.08761122518822724,5.28,5.5,5.390000000000001,0.25336440002441407,56.0,388,562.5800170898438,0.03607000112533569
598.0,2026-04-30,0.08761122518822724,4.99,5.21,5.1,0.25165543273925783,156.0,222,562.5800170898438,0.03607000112533569
599.0,2026-04-30,0.08761122518822724,4.72,4.94,4.83,0.25012956909179684,63.0,197,562.5800170898438,0.03607000112533569
600.0,2026-04-30,0.08761122518822724,4.47,4.65,4.5600000000000005,0.24805439453125,2251.0,5348,562.5800170898438,0.03607000112533569
604.0,2026-04-30,0.08761122518822724,3.5,3.71,3.605,0.24231714721679687,88.0,252,562.5800170898438,0.03607000112533569
605.0,2026-04-30,0.08761122518822724,3.29,3.49,3.39,0.2407607662963867,440.0,1636,562.5800170898438,0.03607000112533569
606.0,2026-04-30,0.08761122518822724,3.08,3.28,3.1799999999999997,0.23920438537597655,110.0,163,562.5800170898438,0.03607000112533569
607.0,2026-04-30,0.08761122518822724,2.89,3.07,2.98,0.23743438354492186,82.0,136,562.5800170898438,0.03607000112533569
608.0,2026-04-30,0.08761122518822724,2.7,2.89,2.795,0.2362442098999023,63.0,425,562.5800170898438,0.03607000112533569
610.0,2026-04-30,0.08761122518822724,2.36,2.52,2.44,0.2329178271484375,2886.0,4120,562.5800170898438,0.03607000112533569
611.0,2026-04-30,0.08761122518822724,2.19,2.36,2.275,0.2316361016845703,61.0,208,562.5800170898438,0.03607000112533569
612.0,2026-04-30,0.08761122518822724,2.04,2.21,2.125,0.23041541076660155,228.0,152,562.5800170898438,0.03607000112533569
615.0,2026-04-30,0.08761122518822724,1.63,1.78,1.705,0.2260819580078125,658.0,1396,562.5800170898438,0.03607000112533569
616.0,2026-04-30,0.08761122518822724,1.5,1.65,1.575,0.22461712890624996,56.0,234,562.5800170898438,0.03607000112533569
617.0,2026-04-30,0.08761122518822724,1.39,1.53,1.46,0.22327436889648436,273.0,746,562.5800170898438,0.03607000112533569
618.0,2026-04-30,0.08761122518822724,1.28,1.41,1.345,0.22162643615722655,58.0,173,562.5800170898438,0.03607000112533569
619.0,2026-04-30,0.08761122518822724,1.18,1.31,1.245,0.2205888488769531,158.0,214,562.5800170898438,0.03607000112533569
620.0,2026-04-30,0.08761122518822724,1.08,1.22,1.15,0.21967333068847655,2436.0,3372,562.5800170898438,0.03607000112533569
621.0,2026-04-30,0.08761122518822724,0.99,1.12,1.0550000000000002,0.2181474670410156,116.0,394,562.5800170898438,0.03607000112533569
623.0,2026-04-30,0.08761122518822724,0.82,0.96,0.8899999999999999,0.21613332702636717,170.0,196,562.5800170898438,0.03607000112533569
624.0,2026-04-30,0.08761122518822724,0.76,0.88,0.8200000000000001,0.21472953247070312,262.0,502,562.5800170898438,0.03607000112533569
625.0,2026-04-30,0.08761122518822724,0.7,0.81,0.755,0.2136919451904297,1306.0,3837,562.5800170898438,0.03607000112533569
