strike,expiration,tau,bid,ask,mid_price,implied_vol,volume,openInterest,S0,r
380.0,2026-07-17,0.15058179329226556,44.3,46.65,45.474999999999994,0.3570010589599609,60.0,1259,418.57000732421875,0.035850000381469724
400.0,2026-07-17,0.15058179329226556,29.45,30.5,29.975,0.3105232522583008,128.0,3829,418.57000732421875,0.035850000381469724
410.0,2026-07-17,0.15058179329226556,23.55,24.2,23.875,0.303168589477539,3883.0,6685,418.57000732421875,0.035850000381469724
415.0,2026-07-17,0.15058179329226556,20.85,21.45,21.15,0.3012765185546875,347.0,5381,418.57000732421875,0.035850000381469724
420.0,2026-07-17,0.15058179329226556,18.35,18.6,18.475,0.29477633941650383,3261.0,9225,418.57000732421875,0.035850000381469724
425.0,2026-07-17,0.15058179329226556,16.05,16.3,16.175,0.2936472003173828,852.0,4781,418.57000732421875,0.035850000381469724
430.0,2026-07-17,0.15058179329226556,14.0,14.45,14.225,0.29633272033691405,1496.0,6093,418.57000732421875,0.035850000381469724
435.0,2026-07-17,0.15058179329226556,12.15,12.4,12.275,0.29291478576660146,368.0,3456,418.57000732421875,0.035850000381469724
440.0,2026-07-17,0.15058179329226556,10.5,10.9,10.7,0.2953256503295898,709.0,5790,418.57000732421875,0.035850000381469724
445.0,2026-07-17,0.15058179329226556,9.0,9.3,9.15,0.2931894412231445,211.0,2848,418.57000732421875,0.035850000381469724
450.0,2026-07-17,0.15058179329226556,7.8,8.0,7.9,0.2933420275878905,3877.0,23659,418.57000732421875,0.035850000381469724
455.0,2026-07-17,0.15058179329226556,6.75,7.0,6.875,0.2962716857910156,157.0,2868,418.57000732421875,0.035850000381469724
460.0,2026-07-17,0.15058179329226556,5.75,6.05,5.9,0.29779754943847647,510.0,5440,418.57000732421875,0.035850000381469724
465.0,2026-07-17,0.15058179329226556,5.05,5.25,5.15,0.30005582763671873,194.0,2002,418.57000732421875,0.035850000381469724
470.0,2026-07-17,0.15058179329226556,4.2,4.6,4.4,0.3034127276611328,267.0,5764,418.57000732421875,0.035850000381469724
475.0,2026-07-17,0.15058179329226556,3.8,3.95,3.875,0.3047249703979492,1926.0,72812,418.57000732421875,0.035850000381469724
480.0,2026-07-17,0.15058179329226556,3.3,3.4,3.3499999999999996,0.3064644549560547,2353.0,5656,418.57000732421875,0.035850000381469724
485.0,2026-07-17,0.15058179329226556,2.84,3.15,2.995,0.31485670501708973,199.0,1011,418.57000732421875,0.035850000381469724
490.0,2026-07-17,0.15058179329226556,2.52,2.65,2.585,0.31439894592285156,932.0,7302,418.57000732421875,0.035850000381469724
500.0,2026-07-17,0.15058179329226556,1.95,2.01,1.98,0.3197089514160155,7517.0,20135,418.57000732421875,0.035850000381469724
510.0,2026-07-17,0.15058179329226556,1.5,1.65,1.575,0.3305731005859375,55.0,2327,418.57000732421875,0.035850000381469724
515.0,2026-07-17,0.15058179329226556,1.35,1.42,1.385,0.33197689514160156,99.0,714,418.57000732421875,0.035850000381469724
520.0,2026-07-17,0.15058179329226556,1.2,1.25,1.225,0.334967587890625,135.0,2810,418.57000732421875,0.035850000381469724
410.0,2026-08-21,0.2464065708418891,31.9,32.65,32.275,0.3415593188476562,106.0,4448,418.57000732421875,0.035850000381469724
420.0,2026-08-21,0.2464065708418891,27.0,27.25,27.125,0.3350896569824219,923.0,5110,418.57000732421875,0.035850000381469724
430.0,2026-08-21,0.2464065708418891,22.45,22.85,22.65,0.33399103515625,324.0,6227,418.57000732421875,0.035850000381469724
440.0,2026-08-21,0.2464065708418891,18.5,18.9,18.7,0.3317632742309571,170.0,4625,418.57000732421875,0.035850000381469724
450.0,2026-08-21,0.2464065708418891,15.15,15.3,15.225000000000001,0.3273687869262696,982.0,18281,418.57000732421875,0.035850000381469724
460.0,2026-08-21,0.2464065708418891,12.35,12.7,12.524999999999999,0.32968809967041013,440.0,6159,418.57000732421875,0.035850000381469724
470.0,2026-08-21,0.2464065708418891,10.0,10.25,10.125,0.32831482238769527,257.0,6488,418.57000732421875,0.035850000381469724
480.0,2026-08-21,0.2464065708418891,8.2,8.45,8.325,0.33100034240722653,598.0,12165,418.57000732421875,0.035850000381469724
490.0,2026-08-21,0.2464065708418891,6.6,6.9,6.75,0.33280086151123045,80.0,3982,418.57000732421875,0.035850000381469724
500.0,2026-08-21,0.2464065708418891,5.45,5.65,5.550000000000001,0.33521172607421873,1597.0,9479,418.57000732421875,0.035850000381469724
510.0,2026-08-21,0.2464065708418891,4.35,4.6,4.475,0.3372258660888672,98.0,4307,418.57000732421875,0.035850000381469724
520.0,2026-08-21,0.2464065708418891,3.5,4.0,3.75,0.3455875988769531,55.0,4077,418.57000732421875,0.035850000381469724
400.0,2026-09-18,0.32306639288158795,41.5,42.2,41.85,0.34444320114135746,138.0,7027,418.57000732421875,0.035850000381469724
410.0,2026-09-18,0.32306639288158795,35.75,36.4,36.075,0.33884328155517573,55.0,4331,418.57000732421875,0.035850000381469724
420.0,2026-09-18,0.32306639288158795,30.6,31.4,31.0,0.3366460379028321,336.0,6767,418.57000732421875,0.035850000381469724
430.0,2026-09-18,0.32306639288158795,25.75,26.45,26.1,0.3298712033081054,172.0,5154,418.57000732421875,0.035850000381469724
440.0,2026-09-18,0.32306639288158795,22.0,22.3,22.15,0.3264532687377929,167.0,7490,418.57000732421875,0.035850000381469724
450.0,2026-09-18,0.32306639288158795,18.3,18.8,18.55,0.325003698272705,679.0,9069,418.57000732421875,0.035850000381469724
460.0,2026-09-18,0.32306639288158795,15.45,15.85,15.649999999999999,0.3248816291809082,200.0,5164,418.57000732421875,0.035850000381469724
480.0,2026-09-18,0.32306639288158795,10.8,11.05,10.925,0.32416447326660147,323.0,7343,418.57000732421875,0.035850000381469724
490.0,2026-09-18,0.32306639288158795,8.85,9.3,9.075,0.3258734405517578,64.0,5362,418.57000732421875,0.035850000381469724
500.0,2026-09-18,0.32306639288158795,7.5,7.75,7.625,0.3266668896484375,1285.0,11840,418.57000732421875,0.035850000381469724
520.0,2026-09-18,0.32306639288158795,5.25,5.4,5.325,0.32947447875976554,90.0,8315,418.57000732421875,0.035850000381469724
360.0,2026-10-16,0.3997262149212868,72.15,74.45,73.30000000000001,0.38959350646972657,69.0,507,418.57000732421875,0.035850000381469724
365.0,2026-10-16,0.3997262149212868,68.3,70.4,69.35,0.3816590155029296,68.0,316,418.57000732421875,0.035850000381469724
380.0,2026-10-16,0.3997262149212868,57.15,60.0,58.575,0.3731141790771484,188.0,858,418.57000732421875,0.035850000381469724
385.0,2026-10-16,0.3997262149212868,54.0,56.3,55.15,0.36591210266113283,136.0,346,418.57000732421875,0.035850000381469724
415.0,2026-10-16,0.3997262149212868,36.55,37.55,37.05,0.3392552647399902,53.0,1064,418.57000732421875,0.035850000381469724
420.0,2026-10-16,0.3997262149212868,34.2,35.35,34.775000000000006,0.34029285202026366,59.0,3574,418.57000732421875,0.035850000381469724
430.0,2026-10-16,0.3997262149212868,29.5,30.45,29.975,0.3345556047058105,404.0,931,418.57000732421875,0.035850000381469724
450.0,2026-10-16,0.3997262149212868,21.75,22.5,22.125,0.3286199951171874,70.0,1918,418.57000732421875,0.035850000381469724
460.0,2026-10-16,0.3997262149212868,18.45,19.25,18.85,0.3268194760131836,128.0,1124,418.57000732421875,0.035850000381469724
500.0,2026-10-16,0.3997262149212868,9.7,10.0,9.85,0.32340154144287103,147.0,1965,418.57000732421875,0.035850000381469724
420.0,2026-11-20,0.49555099247091033,40.05,40.7,40.375,0.3514163980102538,62.0,1678,418.57000732421875,0.035850000381469724
430.0,2026-11-20,0.49555099247091033,34.95,36.0,35.475,0.3477238079833984,101.0,1097,418.57000732421875,0.035850000381469724
435.0,2026-11-20,0.49555099247091033,32.8,33.7,33.25,0.34514509841918944,78.0,651,418.57000732421875,0.035850000381469724
440.0,2026-11-20,0.49555099247091033,30.7,31.6,31.15,0.34348190704345705,85.0,1023,418.57000732421875,0.035850000381469724
500.0,2026-11-20,0.49555099247091033,13.85,14.2,14.024999999999999,0.3359746578979492,116.0,28295,418.57000732421875,0.035850000381469724
370.0,2026-12-18,0.5722108145106092,71.5,73.65,72.575,0.3812012564086914,92.0,1846,418.57000732421875,0.035850000381469724
420.0,2026-12-18,0.5722108145106092,42.1,43.3,42.7,0.3478001011657715,76.0,3344,418.57000732421875,0.035850000381469724
430.0,2026-12-18,0.5722108145106092,37.6,38.65,38.125,0.3446415634155273,88.0,4732,418.57000732421875,0.035850000381469724
450.0,2026-12-18,0.5722108145106092,29.55,30.25,29.9,0.33731741790771486,137.0,6178,418.57000732421875,0.035850000381469724
485.0,2026-12-18,0.5722108145106092,18.95,19.75,19.35,0.33388422470092777,82.0,575,418.57000732421875,0.035850000381469724
500.0,2026-12-18,0.5722108145106092,15.7,16.35,16.025,0.33312129287719733,154.0,10527,418.57000732421875,0.035850000381469724
350.0,2027-01-15,0.648870636550308,89.45,90.75,90.1,0.39864187789917,90.0,2198,418.57000732421875,0.035850000381469724
400.0,2027-01-15,0.648870636550308,56.2,56.7,56.45,0.3563601962280273,220.0,9693,418.57000732421875,0.035850000381469724
410.0,2027-01-15,0.648870636550308,49.9,51.85,50.875,0.3566195930480957,1289.0,5107,418.57000732421875,0.035850000381469724
420.0,2027-01-15,0.648870636550308,45.6,46.0,45.8,0.3468693243408203,306.0,6213,418.57000732421875,0.035850000381469724
430.0,2027-01-15,0.648870636550308,40.9,41.55,41.224999999999994,0.3452366502380371,151.0,7242,418.57000732421875,0.035850000381469724
450.0,2027-01-15,0.648870636550308,32.65,33.0,32.825,0.3374547456359864,820.0,13803,418.57000732421875,0.035850000381469724
465.0,2027-01-15,0.648870636550308,27.05,28.0,27.525,0.3361577615356446,98.0,194,418.57000732421875,0.035850000381469724
470.0,2027-01-15,0.648870636550308,25.55,26.2,25.875,0.3335790519714356,51.0,3464,418.57000732421875,0.035850000381469724
480.0,2027-01-15,0.648870636550308,22.95,23.25,23.1,0.3318243087768554,216.0,5796,418.57000732421875,0.035850000381469724
485.0,2027-01-15,0.648870636550308,21.45,22.25,21.85,0.33399103515625,51.0,158,418.57000732421875,0.035850000381469724
495.0,2027-01-15,0.648870636550308,18.95,19.75,19.35,0.3328313787841797,199.0,238,418.57000732421875,0.035850000381469724
500.0,2027-01-15,0.648870636550308,18.05,18.25,18.15,0.3293524096679687,1838.0,29432,418.57000732421875,0.035850000381469724
505.0,2027-01-15,0.648870636550308,16.9,17.55,17.225,0.33223629196167,58.0,2654,418.57000732421875,0.035850000381469724
400.0,2027-03-19,0.8213552361396304,62.2,63.3,62.75,0.3624178749084473,360.0,3645,418.57000732421875,0.035850000381469724
430.0,2027-03-19,0.8213552361396304,47.25,48.7,47.975,0.35420872848510737,75.0,1250,418.57000732421875,0.035850000381469724
460.0,2027-03-19,0.8213552361396304,34.7,36.45,35.575,0.3452061329650879,87.0,11306,418.57000732421875,0.035850000381469724
470.0,2027-03-19,0.8213552361396304,31.3,32.85,32.075,0.34192552612304683,211.0,775,418.57000732421875,0.035850000381469724
480.0,2027-03-19,0.8213552361396304,28.75,30.05,29.4,0.34239854385375973,119.0,2700,418.57000732421875,0.035850000381469724
500.0,2027-03-19,0.8213552361396304,23.0,24.1,23.55,0.3361577615356446,104.0,2839,418.57000732421875,0.035850000381469724
400.0,2027-06-17,1.0677618069815196,70.6,71.65,71.125,0.3685823640441895,76.0,4009,418.57000732421875,0.035850000381469724
410.0,2027-06-17,1.0677618069815196,65.3,67.05,66.175,0.3684908122253418,51.0,945,418.57000732421875,0.035850000381469724
420.0,2027-06-17,1.0677618069815196,60.35,61.1,60.725,0.3589846817016602,181.0,2299,418.57000732421875,0.035850000381469724
440.0,2027-06-17,1.0677618069815196,50.85,53.25,52.05,0.35965606170654296,86.0,1268,418.57000732421875,0.035850000381469724
450.0,2027-06-17,1.0677618069815196,46.9,48.35,47.625,0.35231665756225583,110.0,4716,418.57000732421875,0.035850000381469724
480.0,2027-06-17,1.0677618069815196,36.2,38.0,37.1,0.34776958389282225,111.0,1590,418.57000732421875,0.035850000381469724
500.0,2027-06-17,1.0677618069815196,31.0,32.0,31.5,0.34395492477416995,161.0,6160,418.57000732421875,0.035850000381469724
370.0,2027-12-17,1.568788501026694,101.0,105.5,103.25,0.4043638665771484,93.0,624,418.57000732421875,0.035850000381469724
400.0,2027-12-17,1.568788501026694,86.0,87.1,86.55,0.38184211914062494,70.0,1579,418.57000732421875,0.035850000381469724
500.0,2027-12-17,1.568788501026694,45.75,46.7,46.225,0.3562228684997558,189.0,7196,418.57000732421875,0.035850000381469724
450.0,2028-01-21,1.6646132785763177,65.8,66.5,66.15,0.3664919308471679,226.0,2455,418.57000732421875,0.035850000381469724
500.0,2028-01-21,1.6646132785763177,48.5,48.9,48.7,0.35616946327209476,452.0,7596,418.57000732421875,0.035850000381469724
